LWN,RWN,LWLS,RWRS,LWRE,RWLE,LWRH,LELH,RWLH,RERH,LHRHMN,LWRW,LERE,LEA,REA,RSA,LSA,LHTA,RHTA,ETRI,WTRI,HTRI,Pose 
1202.7045,1188.6732,810.3542,614.4721,1078.1229,1643.1506,620.8969,594.6427,1500.9144,703.7684,1374.8928,1454.0186,1326.9925,110.2878,78.4479,42.7171,31.4641,77.1757,102.8243,574733.7681,690152.9811,447876.2221,Hand_raised
1200.1708,1177.0854,805.2552,612.7846,1078.7122,1647.8789,622.1358,571.7736,1521.6235,710.44,1372.9899,1460.9175,1324.4112,110.1443,77.6714,42.653,29.8012,78.8848,101.1152,574644.6205,684997.4146,458876.5244,Hand_raised
1191.5586,1168.4254,805.6451,603.0763,1078.3997,1638.6928,632.5694,564.6734,1520.0428,705.6416,1365.4248,1449.1273,1325.9691,110.1567,77.6959,42.5227,29.0667,78.385,101.615,570026.5737,674865.028,452254.5639,Hand_raised
144.6409,98.0306,86.1452,81.0247,187.8004,228.0439,84.4808,62.1772,214.4435,130.0,149.4055,215.8449,213.3776,90.7412,67.9361,97.7401,38.5404,86.5597,93.4403,9123.2961,6491.738,10388.1992,Hand_raised
768.7789,1249.6431,337.1913,865.6402,1264.2124,874.3054,1290.2093,543.058,397.102,361.9627,1254.3709,1225.1502,1052.6889,37.3045,130.5189,14.9153,38.6858,89.1784,90.8216,484458.9836,512907.2854,321296.9525,Hand_raised
753.2895,1259.5825,351.1937,873.6756,1279.385,882.8188,1306.8695,553.7545,417.1726,383.1579,1277.658,1239.2179,1074.297,38.1704,128.6737,16.269,38.7818,88.5089,91.4911,495124.6149,515833.7536,335522.823,Hand_raised
776.6595,1261.4377,362.6265,868.1313,1293.949,882.4993,1334.371,586.7282,396.2941,388.085,1295.9863,1239.042,1088.6698,40.0582,126.4525,15.9303,40.519,89.2655,90.7345,500768.1529,523268.3609,350495.7421,Hand_raised
758.1095,1258.2671,356.3285,864.604,1279.4155,879.6693,1334.5216,570.0325,407.1818,381.0774,1294.1322,1237.8085,1068.9846,38.8136,129.8082,14.1405,39.3375,87.0189,92.9811,494302.2079,516308.8116,348746.5174,Hand_raised
759.8349,1257.1595,358.1089,864.604,1274.3642,874.3283,1319.2471,561.5594,404.5454,373.0268,1281.6264,1231.268,1063.1392,39.451,129.6874,14.4418,38.9984,86.4762,93.5238,488970.728,515037.4697,338801.5312,Hand_raised
749.7766,1251.9653,357.7373,863.2057,1282.6399,878.3467,1333.5127,574.5964,404.3489,382.9843,1289.6629,1236.8816,1071.9123,38.5919,128.4766,14.7336,38.9128,85.3731,94.6269,491802.4911,510849.3056,350020.2725,Hand_raised
639.8156,1214.1931,571.463,852.3121,1556.1388,1254.2065,1656.4359,1033.9889,388.6708,413.3038,1268.7145,1541.2414,1424.3444,63.5465,116.3704,19.6111,87.4924,78.6345,101.3655,494406.1588,454573.6261,593623.7045,Hand_raised
638.3306,1215.4115,586.4,855.3046,1563.1724,1268.1017,1663.2937,1031.4931,388.3298,433.97,1260.3584,1552.7798,1438.7178,64.2114,115.4881,21.2828,88.1657,77.7682,102.2318,490995.1332,452419.0127,594734.161,Hand_raised
646.3575,1207.4577,561.6422,864.3894,1547.9577,1271.223,1658.7263,1061.3294,367.7662,427.3079,1264.4498,1533.1862,1447.5721,61.4072,114.8736,20.12,88.1,79.6546,100.3454,491834.4584,453652.8085,592778.3788,Hand_raised
639.8156,1206.8575,582.8979,848.5594,1549.07,1263.9185,1662.2073,1049.2974,371.2964,408.6282,1262.7843,1532.7273,1433.0991,64.6102,116.903,18.409,90.1201,77.9334,102.0666,491312.817,450541.8289,591788.0778,Hand_raised
140.9433,96.8401,84.7172,86.3308,178.9413,231.1406,72.0347,53.8145,230.6382,133.9589,156.5647,208.4922,215.3903,79.6537,69.6027,101.8257,28.4576,86.1097,93.8903,9707.0635,6387.3604,11159.8119,Hand_raised
932.4361,1146.4558,1008.5043,828.2415,1920.8082,1453.0169,2108.5886,1376.3927,313.7403,370.818,1198.5818,1991.0063,1452.3168,140.3572,120.3629,15.2144,141.7501,65.0999,114.9001,278702.0099,316176.0912,1018921.2924,Hand_raised
968.7193,1198.7398,1054.471,846.7615,1983.2181,1527.2361,2171.1195,1425.7058,382.953,399.4221,1243.416,2083.9626,1501.0103,137.0307,123.7988,17.4301,137.9152,65.5346,114.4654,298701.9978,332736.4568,1094271.4874,Hand_raised
967.6032,1147.7914,1057.2691,826.7267,1975.0347,1507.7099,2163.1156,1433.9107,347.5471,381.2152,1204.8735,2050.7367,1511.4298,137.3123,118.9678,16.7103,141.8223,61.795,118.205,270779.0897,281668.9839,1084033.074,Hand_raised
978.8412,1176.0213,1075.1674,839.1573,1998.9019,1524.2615,2220.622,1455.8314,330.9381,388.1714,1250.3649,2079.12,1526.5078,134.0062,119.95,14.3947,141.151,66.9869,113.0131,299485.9849,311682.5576,1133299.9278,Hand_raised
982.5604,1162.4478,1099.9077,837.7905,1982.4964,1492.9692,2225.3326,1421.6557,347.1974,409.7231,1240.5081,2073.8105,1478.2818,140.228,120.8184,14.6943,142.2855,68.1159,111.8841,278594.594,299057.7477,1129103.2875,Hand_raised
471.0977,772.0337,266.2818,514.2179,1335.6175,1546.2332,1213.9757,490.8055,1564.1065,934.5614,1161.9136,1231.627,1430.0545,22.6859,61.5088,80.5429,35.1045,87.9849,92.0151,458874.288,106231.3963,687219.4323,Hand_raised
515.4309,869.1542,48.0,827.191,1238.1357,1816.8437,1041.6933,503.0984,1958.5079,1333.006,1214.1056,1379.7464,1583.115,5.2401,104.3097,125.2204,32.8093,93.9188,86.0812,348164.9643,128368.3263,893060.612,Hand_raised
720.1389,873.4008,258.3273,823.0674,1330.0154,1831.1985,856.8086,470.6729,1949.0,1336.4588,1222.0652,1548.1243,1595.4498,16.157,106.2663,125.643,29.8889,92.644,87.356,368303.6294,157768.7022,899061.9696,Hand_raised
977.8164,869.612,554.1931,832.0637,1431.2152,1856.7663,615.9497,473.0803,1959.5306,1360.7928,1244.1706,1739.339,1612.6004,79.7009,105.2208,125.0745,30.6682,94.7109,85.2891,383598.9583,274807.2984,905465.2212,Hand_raised
1016.5215,865.5657,572.0708,827.8726,1530.1144,1847.1042,678.0066,475.1842,1957.2353,1374.3555,1229.2381,1803.6075,1627.323,91.6654,102.4284,124.8737,31.3821,95.504,84.496,370655.6249,251876.2246,920300.0036,Hand_raised
146.2498,97.4987,88.5664,88.2553,187.6273,232.8197,74.2428,54.9181,225.7632,134.9518,150.5208,217.2671,219.6952,85.9943,70.2903,105.9838,33.2364,84.3248,95.6752,9499.4379,6559.7491,10895.491,Hand_raised
1128.0519,868.8613,656.2202,853.0094,1622.0879,1838.0822,671.181,485.0835,1950.7178,1340.0093,1206.6881,1919.7773,1609.2657,121.0893,102.4078,123.256,33.7631,100.1514,79.8486,360108.9286,291661.2667,911295.8736,Hand_raised
1140.7861,871.4677,701.0827,843.048,1610.5182,1817.1098,653.3269,480.405,1957.1012,1328.4295,1210.1671,1924.867,1572.5813,126.3043,107.1389,127.2899,30.7275,92.9679,87.0321,351602.0693,310593.6351,905270.5254,Hand_raised
1125.1458,1020.5606,659.7765,1107.6182,1640.3905,2021.0517,703.1885,466.7098,2199.4808,1522.9186,1172.8829,2143.2977,1543.6224,126.3756,171.3202,169.31,32.7512,108.7427,71.2573,194224.4091,78144.0725,1182768.5444,Hand_raised
1139.7491,1040.731,664.5878,1114.6035,1639.3673,2054.8601,689.3686,489.4487,2230.491,1559.0311,1200.4401,2177.9865,1547.1393,119.2058,172.2992,170.1289,35.6445,111.4276,68.5724,202073.5093,78288.3132,1234547.2241,Hand_raised
1146.7423,1056.8751,704.7865,1118.794,1653.6145,2049.4258,669.5103,480.3551,2244.2426,1551.5118,1188.7422,2200.0275,1538.7898,120.4214,171.3714,170.1668,33.6806,107.5852,72.4148,189234.3903,85002.3125,1234765.9243,Hand_raised
1166.7926,1041.3933,739.6925,1118.059,1697.2699,2024.0684,638.2891,478.1767,2234.8964,1598.3204,1198.3265,2202.911,1554.8418,125.4206,169.8616,169.5204,31.2739,108.8524,71.1476,176176.7661,108750.2567,1224275.7318,Hand_raised
1147.4014,1027.5028,714.9448,1097.4899,1677.2597,1983.0958,663.1862,480.5549,2214.695,1589.0953,1189.8414,2171.9273,1523.3795,127.5557,169.7751,170.2878,31.9102,108.1841,71.8159,163666.2814,89741.6057,1208135.6336,Hand_raised
1069.4672,1277.1441,673.5317,847.7795,1247.9139,1810.6093,561.7731,322.0388,1827.7979,863.0469,1194.6486,1795.7085,1302.3863,130.855,92.9697,72.7383,15.7893,69.9849,110.0151,532051.6918,684543.2094,701920.4922,Hand_raised
1095.8704,1251.1762,688.303,812.813,1229.1627,1756.2232,537.0773,313.8296,1739.3105,829.1086,1176.0107,1724.0795,1306.1428,128.9125,91.4849,68.1452,17.1645,76.22,103.78,537239.7489,689671.9234,616292.8479,Hand_raised
1101.6823,1207.0203,698.8712,796.6235,1215.8569,1742.9587,520.7005,330.5526,1715.0073,822.7545,1167.3972,1694.8422,1312.7319,125.1297,90.4496,66.8341,18.7477,81.6018,98.3982,525893.0129,665740.0148,595082.2641,Hand_raised
152.4861,97.7394,90.0888,91.1811,190.2761,236.0275,79.6241,67.2012,231.0866,140.0893,162.0031,224.8044,219.1461,89.8134,69.8599,101.8949,38.5151,86.3253,93.6747,9788.4052,6899.9284,12136.9633,Hand_raised
1083.3397,1251.2913,671.155,808.3873,1209.9194,1749.5285,572.8918,358.0223,1717.2798,839.0292,1224.5554,1701.0894,1295.5038,121.8228,92.0606,63.9683,20.1243,76.881,103.119,535214.1791,683750.7721,620887.8572,Hand_raised
1166.0617,1578.549,683.5591,1109.9414,1718.4764,1691.9625,1729.6023,919.2791,877.9436,367.5609,1307.0061,2144.2064,1317.9898,86.6622,174.8165,18.2632,66.1387,102.5529,77.4471,553616.5928,944639.8792,566756.6308,Hand_raised
1158.0069,1616.2234,703.8466,1137.7258,1736.4158,1666.0207,1692.715,869.3837,913.808,378.2592,1322.5888,2144.3344,1312.5795,87.1346,177.5573,20.7842,61.2359,99.3471,80.6529,564424.5519,975045.4378,534610.8305,Hand_raised
1184.095,1646.8619,693.2395,1173.2246,1760.2869,1718.9823,1638.9326,846.1353,952.6306,360.9016,1264.7265,2183.3197,1348.616,86.6363,178.8991,24.7166,60.9477,101.1408,78.8592,578792.0678,1015534.8841,459264.884,Hand_raised
1167.4665,1620.7221,709.3659,1144.1014,1772.894,1703.0176,1668.9667,844.2417,936.4833,337.3559,1241.4956,2180.1931,1344.006,89.1816,178.706,22.5905,62.7977,97.6018,82.3982,563499.64,978994.4082,478109.2533,Hand_raised
1157.0004,1638.9695,696.0955,1151.3627,1746.5835,1688.3039,1612.8934,807.3723,965.0907,350.4982,1247.5819,2163.5926,1320.8592,86.4658,178.7908,24.8073,57.9907,96.158,83.842,564233.1265,992752.0698,437775.1111,Hand_raised
1154.0108,1635.1517,688.9557,1151.8029,1732.2774,1681.2376,1641.4098,826.0732,946.419,354.1596,1271.3447,2153.0425,1311.3463,86.5398,178.4472,22.699,58.9394,97.514,82.486,558806.727,988896.5447,465794.523,Hand_raised
1174.0835,1601.4325,696.1609,1126.7817,1736.6626,1673.3873,1615.1238,806.8389,953.9151,342.5843,1232.388,2141.5102,1317.2737,88.9296,179.1468,24.1624,59.9759,99.7743,80.2257,553664.2942,972568.9919,438915.893,Hand_raised
1157.0108,1668.6917,698.1533,1172.1587,1770.6984,1709.3475,1646.513,835.8594,965.5517,347.6119,1272.2186,2191.2211,1335.1352,88.7097,178.9799,23.7694,59.7502,95.7432,84.2568,573043.8926,1016759.9518,461564.5534,Hand_raised
1362.5715,1712.758,984.9736,1237.6466,2152.3067,2098.9259,2050.1093,1252.9549,994.3048,352.2783,1268.2706,2648.1928,1616.1105,136.8815,179.6798,24.3987,98.9086,93.6846,86.3154,548279.7627,1060798.1102,816047.9206,Hand_raised
134.7145,92.0978,79.0253,18.0278,129.4681,168.5497,70.214,56.8595,141.4001,69.7711,147.8056,129.6534,178.0253,70.0756,11.6265,45.4713,35.8698,82.025,97.975,10282.5011,6188.3181,3745.3898,Hand_raised
1372.9982,1692.5537,984.8599,1250.4623,2115.8719,2116.4652,2018.5425,1240.4032,990.0126,352.3464,1212.3091,2647.4127,1601.632,133.7479,179.5248,24.9111,97.6924,95.832,84.168,522681.5297,1044581.7117,772994.9243,Hand_raised
1342.0838,1752.6908,966.6871,1280.8263,2111.8468,2127.2555,1985.6938,1203.7047,1056.0232,362.145,1239.1458,2664.8024,1590.4154,133.1724,178.8567,26.4793,94.8455,92.7371,87.2629,537282.8484,1083483.8948,729696.4932,Hand_raised
1382.8008,1635.1774,976.6576,1187.3689,2088.6283,2078.4706,1996.4932,1246.1481,1000.0125,363.6496,1233.301,2603.63,1577.6251,137.7202,175.3431,25.5613,99.5338,99.5131,80.4869,518453.4664,1006909.2884,790243.5147,Hand_raised
1375.7954,1617.3954,978.2045,1179.5194,2065.4539,2045.2112,1985.0209,1221.4156,977.3438,345.0797,1201.5925,2576.1718,1547.1555,138.892,176.9158,24.4032,98.6903,98.3024,81.6976,492309.4482,993769.1134,764648.2398,Hand_raised
1392.4511,1641.7655,981.8416,1195.9239,2096.6354,2074.3216,1999.3489,1230.6311,998.3612,346.0231,1220.566,2606.3004,1578.3257,138.4821,177.4713,25.0839,99.5577,100.343,79.657,521197.7021,1025237.6494,774143.8997,Hand_raised
1366.1526,1591.3482,973.1516,1147.5648,2067.3473,2015.8227,2011.5081,1236.9592,947.0084,348.8266,1224.7867,2553.7756,1542.9303,137.1243,174.8104,22.872,98.9277,97.3663,82.6337,495429.9192,963131.0971,811969.1383,Hand_raised
1566.053,1429.2981,1153.9155,973.1007,2086.7345,2042.283,962.1959,305.5503,2039.4208,1246.4197,1167.8571,2640.8319,1499.6966,165.6148,139.0091,110.5922,21.0025,71.3428,108.6572,493121.2004,937596.899,836810.9314,Hand_raised
1699.5649,1488.8267,1253.8357,1025.9186,2212.7996,2178.9029,1126.123,326.0322,2064.3006,1231.955,1234.4659,2789.0658,1610.0112,164.1372,137.412,100.1831,25.1748,76.8655,103.1345,585015.347,1087235.837,818457.7606,Hand_raised
1718.5587,1457.1973,1235.4048,1009.2948,2186.7734,2158.2891,1208.4805,352.081,2002.7893,1143.1645,1245.2313,2765.5864,1587.2775,161.2888,132.5621,91.4196,28.1911,82.5265,97.4735,595990.7492,1094345.1846,751926.7755,Hand_raised
1747.9911,1459.404,1226.6316,1014.5521,2185.3524,2164.4124,1220.2119,367.5269,1998.0463,1153.7218,1289.8908,2763.257,1591.8119,160.8176,135.2356,89.4999,29.1175,86.8405,93.1595,613337.4471,1142473.2999,754734.7109,Hand_raised
147.611,160.0781,159.6246,105.119,271.3301,217.635,295.4657,203.0025,64.9384,60.0,159.5282,301.4697,194.4659,170.996,123.1184,32.1864,170.3534,89.5968,90.4032,3613.68,4733.1708,21594.7096,Hand_raised
135.9779,97.3088,77.1038,25.4951,132.8495,162.9264,83.0963,51.5461,126.4911,52.5547,133.6132,135.6945,167.0479,82.2879,15.3573,38.7514,37.5401,87.7996,92.2004,9699.6624,6569.7201,2674.8086,Hand_raised
138.0507,98.5951,80.399,25.4951,121.6963,156.0,79.511,50.0899,128.5496,47.4131,144.281,131.5485,153.0523,87.0319,11.8547,29.3681,31.4011,87.1224,92.8776,9353.8141,6598.1918,3064.1547,Hand_raised
140.4635,101.2373,82.7647,28.3019,114.6298,156.1698,68.2495,50.1199,130.0961,53.2353,150.0833,126.4792,153.0033,88.304,15.9732,32.753,30.6197,90.1592,89.8408,9613.8237,6629.6876,3190.4688,Hand_raised
136.8941,100.6578,82.4621,27.7308,113.5341,159.8906,65.7875,58.2495,135.9485,60.7454,156.5647,124.2578,158.0032,82.875,17.2593,35.6943,32.2415,88.4089,91.5911,9768.203,6389.3161,3713.4687,Hand_raised
145.6709,70.7107,99.368,4.1231,98.4124,167.726,53.0094,64.6375,153.0033,68.0074,174.2871,118.4061,170.0029,72.817,1.427,31.4641,30.9948,92.7358,87.2642,11543.0776,5802.2,4774.9372,Hand_raised
145.7155,67.8823,97.7394,6.3246,102.7035,170.4699,53.8238,61.2209,159.6246,72.2011,174.8285,121.6594,172.0727,72.1874,2.5898,34.0193,28.6336,96.5241,83.4759,11532.1583,5840.9956,5049.6879,Hand_raised
143.6941,72.1388,97.1442,7.2111,99.5038,168.5853,53.0754,61.0737,158.8364,75.6042,177.0946,118.0678,170.0471,71.3072,3.9305,35.1428,28.1339,91.5234,88.4766,11413.4386,5736.0165,5061.2738,Hand_raised
147.1394,70.0071,98.4327,8.2462,99.6092,170.4699,53.8145,60.3075,161.6447,75.4321,179.9028,120.4201,171.0468,72.0298,2.9842,34.1412,27.6745,94.0045,85.9955,11672.6894,5914.7755,5229.0096,Hand_raised
148.6607,68.593,98.3514,10.198,101.7104,170.6605,57.3149,58.7282,165.2392,77.9872,183.0956,123.2274,170.0735,72.5138,3.4093,34.0489,26.0053,93.8853,86.1147,11652.2855,6038.8514,5524.7443,Hand_raised
148.7884,72.1249,99.0202,9.0554,99.6092,170.9883,57.3149,62.2896,164.8059,75.8222,184.6104,121.2106,171.0468,71.7142,2.4965,32.7081,27.4151,90.3043,89.6957,11830.1601,6059.6189,5443.0155,Hand_raised
85.0941,114.56,63.5059,46.8188,207.9086,149.459,225.0622,126.1943,109.6038,67.624,191.3459,163.3554,188.1622,43.6245,33.8668,23.5246,67.7297,87.2672,92.7328,10806.7389,4839.8788,11337.915,Hand_raised
146.8196,142.1267,163.7834,64.195,308.7685,210.0214,337.2136,238.7572,106.1037,57.8014,214.0286,272.9176,246.7813,144.1138,42.5492,13.8422,147.8812,82.5767,97.4233,9852.9184,6482.8695,26427.3321,Hand_raised
157.3849,155.2321,172.6992,76.4003,322.0466,225.4994,349.7313,246.0772,97.8366,56.9386,213.0053,297.5584,252.4856,148.9944,62.5082,14.533,149.2713,79.1751,100.8249,9441.4524,7132.4847,28742.1235,Hand_raised
159.1383,168.4666,176.7824,91.0934,325.9034,233.6001,358.236,249.9,84.8116,53.3104,214.5472,312.7715,250.5713,148.9696,92.5973,9.4181,148.7363,72.4976,107.5024,9234.2426,7655.717,30078.9588,Hand_raised
125.3994,146.2498,102.5914,55.1453,268.1511,210.3188,284.4011,169.2011,135.4732,71.5612,218.0464,237.6215,234.3267,69.8064,17.0652,21.3729,84.8428,81.8855,98.1145,14468.2503,7917.6484,19189.4113,Hand_raised
126.1943,144.5061,103.2376,57.0351,262.8555,205.548,285.8339,170.552,128.7245,71.5542,219.6645,232.407,230.9329,67.4257,27.2768,18.0437,83.5741,81.9692,98.0308,14436.7692,8134.4515,18912.0057,Hand_raised
126.321,142.2392,102.5329,52.0,266.6271,212.2499,282.8003,166.0663,136.0294,75.1665,216.5369,234.7105,237.0844,64.4689,20.7995,22.1064,81.0636,80.2666,99.7334,14807.4566,7715.3812,18966.5803,Hand_raised
127.3185,149.693,102.5524,63.1981,264.8773,209.3084,284.4011,170.552,124.8439,74.4312,219.0205,236.2922,236.0085,65.4957,40.8504,20.5875,83.1487,82.3341,97.6659,14769.3983,8642.0457,18783.5573,Hand_raised
127.2517,148.2464,102.5914,60.0333,260.2249,209.571,283.6001,170.552,127.5617,76.9415,219.5205,235.2275,232.6908,65.9585,39.6344,20.6701,84.0256,84.0362,95.9638,14423.6615,8523.5507,18799.5419,Hand_raised
175.4138,133.9589,94.1913,131.3202,238.8012,305.9412,107.3359,77.8974,315.7784,208.1466,210.8139,286.8188,267.4416,78.8958,104.6864,125.579,31.6075,91.3872,88.6128,12426.1444,8830.1639,23110.3892,Hand_raised
181.4966,144.2221,102.9612,142.3376,247.5035,318.9106,88.6002,63.4114,324.6922,218.33,206.9408,299.3009,278.4259,83.6921,105.1894,129.0852,26.4607,91.6669,88.3331,13158.5713,10011.2108,23963.3513,Hand_raised
84.1724,177.3415,60.4152,109.0183,197.0913,168.5734,226.9912,112.6455,100.6578,86.4523,209.7153,203.8357,184.3177,33.5536,125.6627,25.5857,54.1313,99.5552,80.4448,11764.6983,9604.2374,11955.8163,Hand_raised
94.921,217.6097,54.5619,135.724,201.1591,203.9608,229.4733,125.2078,110.7655,64.2573,216.0145,242.0331,179.8472,36.2853,175.1707,10.8185,55.6568,87.3346,92.6654,12358.9319,14080.1053,12181.4121,Hand_raised
105.0809,202.0742,56.8507,122.0369,201.4671,187.0401,228.8253,123.8467,94.921,58.8218,212.0006,226.4332,177.8904,38.7808,173.7205,7.7809,55.5946,86.3656,93.6344,12343.9318,12968.1209,11630.0791,Hand_raised
109.6358,206.0413,61.0328,126.0,207.0024,192.8367,231.9181,122.6744,95.7549,59.4643,209.5006,235.5186,180.6239,41.2662,176.0408,8.8995,55.9262,85.0218,94.9782,12479.809,13615.9734,11738.9237,Hand_raised
112.7918,211.3007,63.8122,130.0615,213.0023,199.965,235.5101,127.7811,99.8499,61.8466,214.0006,243.2488,185.154,43.3609,177.2737,10.7995,56.5976,84.1732,95.8268,12909.2636,14335.4388,12330.4912,Hand_raised
113.7585,216.0116,64.6607,134.1343,216.0093,203.4945,238.9477,128.5496,101.4938,62.7694,215.5093,248.9056,186.3438,44.2043,177.8027,10.9349,56.4776,83.7889,96.2111,13010.0783,14888.8937,12571.7352,Hand_raised
115.9526,217.6097,69.1158,134.7294,219.8295,212.0472,242.8868,131.3659,108.5587,62.3939,214.5286,258.1414,188.2976,46.9499,174.9953,10.9125,57.8401,83.2933,96.7067,12961.7999,15129.5162,13133.0644,Hand_raised
116.1809,216.4116,69.4622,132.9662,217.8486,212.1155,243.403,132.7742,108.9036,62.2977,215.0703,257.5267,186.1317,47.5548,170.7948,9.4774,58.1591,82.8227,97.1773,12767.076,15008.5269,13257.1545,Hand_raised
185.054,123.4909,111.018,58.5235,180.5796,224.5106,105.0809,68.6222,219.4949,109.9864,207.1358,214.4411,200.2623,110.879,43.267,50.7659,24.3729,87.0169,92.9831,14153.6914,12342.5963,10584.4677,Hand_raised
195.7882,125.2837,116.1551,65.7419,197.4487,240.2166,108.0602,66.6033,231.0411,119.7539,209.1531,233.4202,214.4411,113.6604,46.3552,56.4289,25.7134,89.2533,90.7467,15415.2639,13506.7689,11691.5632,Hand_raised
195.4942,126.5306,115.0695,65.307,197.4487,241.3649,109.444,68.6804,232.4521,120.6151,211.1919,232.7746,216.3909,111.2271,46.2953,55.9654,26.2312,89.7247,90.2753,15555.4207,13556.9955,11829.2088,Hand_raised
82.2192,175.9148,58.6941,100.7174,204.4749,183.4394,222.5242,117.3456,116.3787,79.2023,201.8,213.8457,189.8894,33.2804,133.5797,29.1109,54.3011,91.9232,88.0768,11574.8869,9210.5845,12403.1681,Hand_raised
117.72,207.28,75.4321,125.2996,227.2004,217.1866,246.4549,133.6862,116.2497,65.2993,209.0293,262.4138,195.5633,49.8796,177.1337,15.5199,61.3972,86.2647,93.7353,12866.4631,13883.3081,14053.5389,Hand_raised
120.9339,225.1089,79.404,136.8211,233.8055,237.8003,253.16,135.724,132.3782,64.846,213.5,285.4277,197.952,52.1627,161.6197,15.1121,61.5157,84.0156,95.9844,13365.8843,15816.3098,14896.0063,Hand_raised
121.062,232.6478,80.2122,143.0035,237.6215,244.3952,255.196,137.1313,136.1323,65.7647,215.5052,292.4876,202.0742,52.5482,165.0649,16.8861,61.8604,83.5544,96.4456,13751.6311,16676.4432,15028.4632,Hand_raised
118.9496,224.5551,79.2023,134.4805,238.2121,238.0777,255.9727,136.3598,133.7348,65.7647,215.5209,284.8508,202.83,51.0802,165.9573,17.1564,61.2864,83.1856,96.8144,13824.0944,15603.2231,15298.8039,Hand_raised
79.9312,188.6929,13.0,111.4495,163.6704,113.7717,187.8324,61.9112,86.539,63.5059,215.0372,164.9242,136.1323,3.4755,127.9376,14.9837,14.9788,86.1372,93.8628,10891.4339,9825.4567,7959.1959,Hand_raised
79.2465,179.4464,6.0,109.0413,155.4156,99.4636,177.0198,60.0333,76.4788,62.1772,209.5292,147.8005,132.1363,0.3198,115.2798,15.3637,13.542,86.5359,93.4641,10308.5365,8674.787,6902.9538,Hand_raised
80.8084,177.1243,5.099,103.9423,155.2063,101.8332,179.2456,60.3738,84.5991,67.082,213.5211,144.3087,135.1814,0.9066,110.7768,16.1175,12.8446,84.8897,95.1103,10582.3134,8459.3858,7003.991,Hand_raised
80.2808,177.792,4.0,104.561,152.2005,106.7942,175.1142,60.4152,86.7698,65.2993,212.0147,144.17,136.18,0.341,115.4633,15.5017,14.2975,84.551,95.449,10658.0449,8477.6549,6833.4545,Hand_raised
81.5659,179.5132,5.0,105.5462,154.2012,106.9205,177.8679,60.8276,87.6584,64.846,214.0053,146.3489,136.1323,0.3931,115.56,14.957,13.6612,85.8612,94.1388,10755.3124,8684.2072,7012.6362,Hand_raised
80.8084,177.5641,4.1231,105.2236,153.4047,107.7868,176.3009,59.4811,89.4427,65.7647,212.5024,145.5782,136.1323,0.257,114.5362,15.8698,13.1959,87.0623,92.9377,10686.6014,8529.4546,6962.8756,Hand_raised
61.0737,175.3283,59.1354,104.3935,197.5702,158.8081,228.3528,125.2198,85.44,65.0,204.1378,199.1231,176.5106,29.1362,117.136,17.4235,57.2356,85.8844,94.1156,10722.5663,8519.6409,11912.5912,Hand_raised
73.4098,175.9346,15.2971,104.2353,164.5418,116.709,187.2966,69.4622,86.406,63.1348,207.0217,158.6001,144.0868,3.6393,114.1158,16.597,19.2449,86.1246,93.8754,10776.5088,8644.2525,7833.6663,Hand_raised
206.4607,87.1321,132.0341,9.0,110.1681,152.8692,78.0577,50.448,157.4103,52.3259,201.857,160.7047,125.1958,134.5657,0.0,9.5301,17.1578,96.2961,83.7039,9975.3871,10974.0542,5257.5556,Hand_raised
204.9707,85.2115,130.1384,7.0711,105.3091,159.8405,77.026,48.9183,162.8005,47.4236,199.8606,165.0757,124.1008,130.5368,3.2844,8.1618,17.3932,98.2568,81.7432,9959.8596,11019.5012,5516.0065,Hand_raised
205.9369,82.0792,131.1373,91.4166,201.8836,248.7931,81.0062,53.7401,259.85,150.2964,199.1413,263.7063,203.5927,129.7106,66.4077,86.0947,20.0838,103.6185,76.3815,11586.2421,11178.9768,15368.6696,Hand_raised
204.5336,87.8465,130.0615,92.3093,210.6395,251.3364,86.0233,57.9828,262.9753,153.9513,197.5405,268.0616,209.8237,133.8012,67.1465,87.0222,21.4099,105.5123,74.4877,11562.4587,11061.6001,15713.6443,Hand_raised
206.4607,90.2497,132.0341,91.2853,214.1121,251.0976,87.2812,57.9828,262.1221,152.6892,195.523,270.4533,210.706,136.6621,67.5708,87.2378,21.6103,105.1396,74.8604,11525.5628,11393.7992,15395.9578,Hand_raised
206.4607,89.6939,133.0601,89.9611,214.014,251.8591,88.3629,58.0,261.6582,151.7168,194.5161,270.8007,211.1777,135.7689,66.5014,85.7321,21.8976,106.2332,73.7668,11485.9095,11330.2251,15328.5197,Hand_raised
207.6174,89.3197,135.2368,89.4707,213.1783,251.2131,85.7088,55.9017,259.8865,150.456,193.5161,270.15,211.1777,135.7181,65.3184,84.7697,21.0799,107.2234,72.7766,11603.7267,11537.8466,14989.2151,Hand_raised
202.529,140.6023,132.3782,155.7081,262.9753,311.9695,86.6833,50.2195,320.1453,209.3466,183.0246,336.0134,248.9016,137.1103,125.051,139.6573,21.5395,109.5286,70.4714,8787.6714,7821.3388,23757.5073,Hand_raised
198.4943,138.4088,128.5613,149.4523,259.0463,307.6687,84.8528,50.2195,315.4964,212.3605,184.6327,327.3545,247.5884,133.8699,130.9555,141.8686,21.3873,107.9605,72.0395,8647.8899,8164.609,23154.6945,Hand_raised
